,text,Position,Api_type,latitude,long
3783,ربي ينصركم بارك الله فيكم,34,2,7.000996438176266,36.14167239177301
3784,Rabi Maahom w ye9do ala had El amakin,34,2,7.000996438176266,36.14167239177301
3785,المشكل راهو في الكلاب حاشاكم اللي تمشي برجلها للبلايص الخامجة كما هدي و الله عملية حسابية بسيطة كل واحد يشد روحو على البلايص هدي يغلق وحدو دون تخريب و دون شقاء,37,0,0.48794293478029704,35.097063197621154
3786,احرقوه هذا هو الحل .,42,0,10.240145291185229,22.51814563931046
3787,ياخي حالة   الشباب   جاو يبردو مساكن. مصحتلهمش  لا اللحم ولا البويون هاهاها  دارو شوية سمير  قالك  فساد  ودعارة  وقمار  وكي كبرت زعما حبو يقلبوها بوليتيك   الشعب  في واد  والصحافة في واد هاهاها,21,0,7.666844345839834,36.65278053829108
3788,لو كل ولاية تحارب الفاساد لاصبح وطننا امنا,6,1,-1.128658956422112,32.41541507453709
3789,ان شاء الله اللي قصد بلاصة كي هدي تكمل عليه التم امين يا رب,10,0,3.226333917671398,36.66967342860644
3790,اجرقوه و ماتخافوش كي تكونوا ايد وحدة يخافوا و يسكروه.,34,1,7.000996438176266,36.14167239177301
3791,ربي ينصركم خاوتي,41,2,8.293363324891406,35.95702917204703
3792,مازال كاين الرجال,30,0,0.694648466554976,36.20570823180563
3793,Zawali Etf,42,0,10.240145291185229,22.51814563931046
3794,قنات الحمار .داروها للفقاقير.الفنادق تاع رجالتهم .ميهدروش .عليهم .يتبعو الزوالي فالجبال والزونقة .الله  لا تربحهم,19,2,8.166687589710904,36.465780171079246
3795,نحن معكم يا احرار البليدة في محاربة الرذيلة,32,2,-0.112966509361134,35.78810026889347
3796,ouin djaye hada,30,0,0.694648466554976,36.20570823180563
3797,الكل معكم.,32,1,-0.112966509361134,35.78810026889347
3798,الشعب مع وقف الرديلة و الدعارة في بلاد الشهداء و المسلمين  و ليحب الدعارة يديرها في دارو  و مع خواتاتو,12,2,3.725262535295678,36.58206611371517
3799,Moundhir Cesena Idris ĆĦinwï,27,0,3.297217451797671,36.504280246681674
3800,عجبتني تاع 20 سنة ههه، يعني توارثت اجيال واليوم حابين تقوم ضد الحرام، من اولها كانت تقطع كل دابر الشيطان احسن، الله المستعان، دولة تساعد على نشر الرذائل والشعب كذلك الا من رحم ربي، ربي يهدينا,26,2,5.033635381329654,35.78377883183606
3801,الله يحفظكم ناس بليدة رجال ونص. ولي يحب يفتح وكر دعارة و يغطيها. بسياحة هاهو الجواب. الرجم مثل الكلاب,2,0,-1.059604674789421,35.63881426145545
3802,Rabi yansare el hak,16,1,3.37038755154092,35.75981449906311
3803,"و المشكل فندق بالاص محاذي لإذاعة البليدة المحلية
و لا يوم تكلمو على هذا الوكر الفاسد الخامج فيه الخمر و الغناء الماجن الدعارة",30,1,0.694648466554976,36.20570823180563
3804,سور داير بيه الموسيقى ماتخرجش كولش صاري داخل بوتفليقه ينيك في الشعب والشعب ينيك في بعضاه,32,2,-0.112966509361134,35.78810026889347
3805,"لاتحزن العزيمة و لم الشمل لي الخير  يغلب الآلاف من الفاسقين 
أما عن الصحافة فهيا وكر لي الدعارة و الفتن فكيف تحب أن تكشف عن ساقها                                                                       و الله ليس بي غافل عم يصنعون و لكن مئخرهم إلى حين",1,1,2.479084274043467,36.41392292639024
3806,nchallah yaghl9oh,17,1,0.857451938483707,34.415061858377975
3807,20 سنة ..ونتمه زعم حاملين. ..ياخي عجب. ..باركاو ماتخبيو الشمس بلغربال,37,0,0.48794293478029704,35.097063197621154
3808,Après 20 ans vs voulez maintenant le ferme awww laissez les gens défouler,35,2,1.39205097973282,35.85095753518317
3809,MA TEKETBOUCH FOUNDOQ....EKTBOU MAHCHACHA....,48,1,-1.003812473735194,35.09313461847805
3810,نظفوا البلاد من القذارة,13,2,4.034406206710907,36.90028102430675
3811,من يحاربون الفساد هم حقا الشرفاء المخلصين لله والوطن . وفق الله كل من كان شريفا وحارب الظلم والفساد,2,0,-1.059604674789421,35.63881426145545
3812,"ان شاء الله تتعمم على كامل التراب الوطني
#شكرا_أيها_الرجال_الشرفاء",23,0,6.464568144433571,36.575780387086205
3813,"انشروا صور صاحب الفندق واسمو
#يستاهل_الفضح",9,2,6.583926869639745,34.770598270829055
3814,حملة ذات منفعة عامة حاربو الدعارة اينما كانت الشكر لكل سكان البليدة الإشراف ولكل مواطن حر حارب الفسق,29,0,6.464568144433571,36.575780387086205
3815,Houcine Mohamed,7,2,5.427839293696408,36.65474482786263
3816,السلام عليكم ، اخواني في الله ، احتاج مساعدتكم و عونكم في شراء غرفة نوم chambre a couchee كي اتزوج ، طالت مدة الخطبة ، اكثر من 4 سنوات، ارجوكم يا اصحاب البر و الاحسان و الخير ويامن في قلوبكم الرحمة ، ساعدوني على اكمال فرحتي ، اريد العفة و الستر و الحلال و الزواج في اقرب وقت و جزاكم الله خير الجزاء و سادعو لكم بظهر الغيب، فقط اخواني لا اريد ردود سلبية او جارحة او سب او شتم ، تذكرو قوله تعالى : و مايلفظ من قول الا لديه رقيب عتيد ، صدق الله العظيم و السلام عليكم,17,0,0.857451938483707,34.415061858377975
3817,الله_لا_تربحكم,18,2,6.702828281722526,34.38559751480468
3818,"الشعب مع احراق النزل بمن فيه
الشعب مع تخليص الولاية من مافيا المخدرات و الدعارات
 #احرقوا_الفندق 
هذه مهمة الشعب كله و ليس ابناء البليدة",21,0,7.666844345839834,36.65278053829108
3819,Jhjnb hgf,42,2,10.240145291185229,22.51814563931046
3820,بصح ليزوتال كامل فيهم دعارة مشي غير تع شريف يليق يكونو مفتشين شرطة منظبطين في كل فندق والعقوبة لعين الترك في وهران,32,1,-0.112966509361134,35.78810026889347
3821,"ثانية من وقتك بارك الله فيك 
بعد اذن أدمين الصفحة ..... في الحديث الصحيح الذي رواه البخاري يقول صلوات ربي وسلامه عليه : (بلغوا عني ولو آية) 
إذا كنت تسعى لذلك فما عليك سوى وضع المؤشر فوق اسمي وعمل اعجاب للصفحة ونشر البطاقات الخاصة بصفحتنا.. رزقنا الله و اياكم عملا متقبلا و علما نافعا",3,2,2.041892928077553,28.8981581677144
3822,يحاربو الرذيلة بسب والالفاض المشينة ويطلقو بناتهم يقراو بالفيزو تبا لهدا الشعب المعقد,14,0,1.6966215199140962,36.55260177014188
3823,#الله_لا_تربحكم,37,1,0.48794293478029704,35.097063197621154
3824,M,39,1,7.28818907966852,37.07431708034634
3825,"#من جزائري، إيها الجزائريون خاصة والمسلمين عامة كلكم  محللون سياسون ومنتقدون ووووو.....إلا من رحم ربي ، لاحظت إن مواظيع أو تعاليق التى تثير الفتنة  أو ماغير ذالك من....!!.....كلكم مهتمين بها ، أما تعليقات المواعظ الحسنة  تمرون عليها مرور الكرام حتى ولو كان تعليق يدعوا إلى صلاة على رسول الله صلى الله عليه وسلم، أفيقوا من سباتكم وأنتبهوا لأصلاح نفوس قبل ذم آخرين الله يهدينا ويهديكم ،لم أقصد بهذا تعليق إعجبات بل هي ذكرى لمؤمنين ،لاتنسونا من صالح دعائكم  ،إجعلو صفحاتكم  وتعليقاتكم لذكرالله وموعظة الحسنة لعلها تكون في ميزان حسناتكم يوما نلقى الله، ياأمة مليار مسلم تستطعون أن تجعلوا فاسبوك لصالحكم بأعمالكم .
*هل لحظتم كل صفحات مشهورة(نصائح عامة...  وغيرها من صفحات.... تنشرالفتن وتفهات، فقط يوم الجمعة تنشر المواعظ فقط لنيل إعجبات، بما أنه عيد وعطلة المسلمين،إنها متباعة شهوروالله على ماأقول شهيد
*تتهافتون على نيل إعجبات على فاسبوك وكأنها حسنات ولو كانت كذالك لما سعيتم لها كل هاذا سعي
أتقوا الله فيما تكتبون في تعليقاتكم وفيما تنشرون على صفحاتكم والله العظيم إنها إما لكم أو عليكم.
الحمد لله الذي أعطانا عقولا لنفقه بها ولنتدبّر بها ولنستخدمها في طاعة الله جلّ في علاه .
الحمد لله الذي أكرمنا بخير دين وبخير ملـّة وبخير نبيّ صلـّى الله عليه وسلـّم .
قوله تعالى:(( مَا يَلْفِظُ مِنْ قَوْلٍ إِلَّا لَدَيْهِ رَقِيبٌ عَتِيدٌ)) صدق الله العظيم
ويقول تعالى :((وَذَكِّرْ فَإِنَّ الذِّكْرَى تَنْفَعُ الْمُؤْمِنِينَ ))صدق الله العظيم
*صاحب الفاسبوك يهودي يجني المليارات دولارات ،كونوا أنتم مسلمين كما سماكم الله وجنوا مليارات الحسنات٠",13,2,4.034406206710907,36.90028102430675
3826,"صفحة رآآئعة ,, مخصصة لنشر الأفكآر الإبدآعية بشكل ترفيهي تثقيفي ,, أنصحكم بمتآبعتهآ :)",8,2,5.967926092426266,35.89142190035716
3827,بالاس انتاع الوزارة والقيادة ولامافيات وأصحاب الدراهم والقواودية,48,1,-1.003812473735194,35.09313461847805
3828,شعب منافق بامتياز,30,1,0.694648466554976,36.20570823180563
3829,مرحبا بكم في صفحتنا الرياضية الجزائرية - البطولة - المحترفين - المنتخب - النقل المباشر - الأهداف ... تابعوناااا,1,0,2.479084274043467,36.41392292639024
3830,aw chouf a sidi ???merra li fatet fe ziralda we elyoume fe blida wech houkouma massabette ma dire dewertha malahi lol,30,2,0.694648466554976,36.20570823180563
3831,Nabil Bînğô svp arrête des mots vulgaire,15,1,6.9493200552325955,36.41903007927628
3832,"c le retour des barbichètes sur scène, sinon commentexpliquer cette marche après la prière du vendredi....!!!! laissez les gens de défouller ou vous voulez qu`on soit tous les mèmes?!!!!  moiu je ne serai jamais comme vous.",25,0,4.480743815144727,32.99016620317347
3833,واننيش وين يروحو بلاص تاع اننيش,18,2,6.702828281722526,34.38559751480468
3834,أحرقوه وأكسرو كل مافيه,36,0,5.738354904481822,36.55731606511361
3835,علاش تاع من هاذا؟؟؟,33,2,9.065765190306077,32.086985858173435
3836,الله  يقطعهم امين,30,0,0.694648466554976,36.20570823180563
3837,awah sahafa ta3raf ghir tfazad zawali mais palas ta3 les jnrs ok awah lazam cha3b ifik,15,2,6.9493200552325955,36.41903007927628
3838,المولوتوف ثم المولوتوف ثم المولوتوف.,36,2,5.738354904481822,36.55731606511361
3839,لازم القوة في غلق هذا الوكر الخبيث بليدة ناسها محافضين و شرفاء و شجعان وملي بداو ربي معاهم و ان شاء الله يغلقوه للابد,19,2,8.166687589710904,36.465780171079246
3840,ريحة الشحمة فالشاقور شيعة جزائرية شبعتونا مقروط,32,1,-0.112966509361134,35.78810026889347
3841,دايره كي الجن الله يستر,45,0,2.813380167245435,36.64453052209056
3842,"c`est bon c`est une Algerienne....et on est fière de nos studios de cinéma qui a engendré une telle actrice ,,,,,,",25,1,4.480743815144727,32.99016620317347
3843,On s`en fou,4,1,3.363527854689991,36.78163793418496
3844,باش ينكحها,18,1,6.702828281722526,34.38559751480468
3845,العار رديتوه موهبة,38,0,-0.173331841649316,35.11906324082255
3846,قل اعوذ برب الفلق من شر ما خلق :(,7,2,5.427839293696408,36.65474482786263
3847,غير شعبنا لي يحب يتفلسف...خلو جدها دير واش تحب..نتوما علاه راكم لاتيين بيها ....شعب حساد يا زح,21,0,7.666844345839834,36.65278053829108
3848,عاهرة أصبحت مفخرة و قدوة لنا...تبا لكم يا جريدة العهر,3,1,2.041892928077553,28.8981581677144
3849,ياو البلاد تباعت........سمعت بلي الافلام تاع هوليوود فيهم الحياء والحشمة.....ياو البلاد تباعت,33,2,9.065765190306077,32.086985858173435
3850,فلحو غير في الغناء وكرة الجلد والتمثيل كي المصريين زمان مبارك,14,0,1.6966215199140962,36.55260177014188
3851,A doppia nazionalità,40,2,8.166687589710904,36.465780171079246
3852,"واش من جزائرية !! 
فرنسية قلبا وقالبا",7,1,5.427839293696408,36.65474482786263
3853,اعوذ بلله من الشيطان الرجيم,30,2,0.694648466554976,36.20570823180563
3854,خخخخخخخخخخ دعارة و فرحانين,37,0,0.48794293478029704,35.097063197621154
3855,"إعلانات الخبر القصيرة
 قطعت استوديوهات هوليوود الكبرى الشك بالقين، وأعلنت رسميا مشاركة الممثلة الجزائرية صوفيا بوتلة النجمَ توم كروز بطولة فيلم “المومياء”، حيث كشفت هوليوود عن ملامح أجندة العروض السينمائية لسنة 2017، وذلك بالموازاة مع استوديوهات “ديزني” الأمريكية التي تريد السفر السنة القادمة بعشاق الفن السابع إلى عالم “حرب النجوم 8”.

تم تأجيل دخول فيلم “حرب النجوم 8” قاعات السينما العالمية إلى يوم 15 ديسمبر 2017، بعد أن كان مقررا عرضه في ماي من السنة القادمة، بينما قررت شركة “فوكس للقرن الـ20” السينمائية العالمية تأجيل تصوير الجزء الثاني من فيلم “أفاتار 2” إلى عام 2018، وبهذا الشكل تكون النجمة الجزائرية ابنة حي باب الوادي بالجزائر في صدر الأفلام السينمائية الهامة التي ستصنع الحدث السينمائي العالمي السنة القادمة، رفقة النجم العالمي توم كروز.

وقد تأكد رسميا مشاركة الممثلة الجزائرية صوفيا بوتلة إلى جانب النجم توم كروز في فيلم “المومياء”، ولكن لم يتم بعدُ توضيح أدوار أي منهما، بينما يشاع أن الممثلة الجزائرية بطلة “غنغسمان” من المقرر أن تقوم بلعب دور خرافي يعتمد على تغيير ملامح الجسد بشكل كلي، بينما سيلعب النجم توم كروز دور جندي سابق في البحرية.

ويَنتظر المخرج أليكس كورتزمان، وهو الذي شارك في كتابة سيناريو فيلم “الرجل العنكبوت المذهل 2” وكذا فيلم “المهمة المستحيلة 3”، أن ينتهي النجم توم كروز من تصوير فيلمه الجديد “جاك ريتشر: لا تعد أبدا” للمخرج الأمريكي إدوارد زويك المقرر عرضه هذه السنة، من أجل الانطلاق تصوير فيلم “المومياء” رفقة النجمة الجزائرية صوفيا بوتلة التي تستعد هي الأخرى لعرض فيلمها الجديد “ستار تراك بيوند” للمخرج الياباني جستان لين.

ومن مفاجآت خارطة الأفلام السينمائية الأمريكية الهامة للسنة القادمة، قرار شركة “بارمونت” الأمريكية المنتجة لفيلم “ترمينايتر جينيسيس” إلغاء الجزء الثاني للفيلم بعد أن كان مقررا عرضه شهر مارس 2017، واستبداله بفيلم “تنبيه في ماليبو” الذي سيلعب دور البطولة فيه نجم المصارعة الممثل الأمريكي دوين جونسون، وذلك بعد أن أصيبت الشركة المنتجة بخيبة أمل كبيرة من الإيرادات الضعيفة التي حققها فيلم “ترمينايتر جينيسيس” السنة الماضية، رغم رهان الفيلم على بطولة أرنولد شوارزنيغر، حيث كانت الإيرادات جد سلبية ولم تتجاوز 318 مليون دولار، ما اعتبر فشلا للفيلم الذي كان من المقرر أن يقدم في ثلاثية جديدة.

وستواصل أفلام الخيال صناعة مشاهد سينما هوليوود، من خلال فيلم “المومياء” الذي سيكون نسخة جديدة مقتبسة عن فيلمٍ خرافي سبق أن صدر عام 1999 بنفس الاسم من بطولة الممثل الأمريكي برندان فريزر، وعلى هذا النحو تتجه الأفلام الأمريكية السنة القادمة إلى إعادة إنتاج أفلام قديمة حققت إيرادات عالية، على غرار فيلم “المنتقمون” الذي صدر عام 2012 من بطولة روبرت داوني جونير ومارك رافالو، وتجاوزت إيراداته مليار دولار أمريكي، ليصبح في المرتبة الثالثة في قائمة أعلى الأفلام من ناحية الإيرادات.

كما سيتم إخراج نسخة جديدة لفيلم “عروس فرانكنشتاين” الذي أخرجه جيمس وول سنة 1935، ومن المنتظر أن تقوم الممثلة أنجيلينا جولي بدور البطولة في نسخته الجديدة. وفيلم “الرجل الذئب”، وهو فيلم رعب تم إنتاجه في الولايات المتحدة وصدر في 2010، من إخراج جو جونستونو، وهي أفلام خيالية حققت إيرادات كبيرة، ويبدو أن نجاحها في السابق لا يزال يسيل لعاب المنتجين في الولايات المتحدة.

جدير بالذكر أنه إلى غاية كتابة هذه الأسطر، لا يزال خبر عقد قران الممثلة الجزائرية صوفيا بوتلة (33 سنة) بالنجم توم كروز، مجرد “إشاعات” نقلتها العديد من وسائل الإعلام الأمريكية “الشعبية”، دون تأكيد من مصدر رسمي أو من مؤسسة إعلامية كبيرة، وقد شغل الخبر وسائل الإعلام في الفترة الماضية، ولكن النجم توم كروز لم يعلق بالنفي أو بالتأكيد حتى",16,2,3.37038755154092,35.75981449906311
3856,وأي موهبة تفتخر بها يا صاحب المقال..؟ موهبة في التعري و الرقص و الغناء,1,1,2.479084274043467,36.41392292639024
3857,المغاربه غادي يجيفو بلقنطه هههههههههههه,30,2,0.694648466554976,36.20570823180563
3858,موقع دزايرنا نيوز  الإعلام الامثل لوطن يستحق الافضل >>>>>>>>>>>>,16,2,3.37038755154092,35.75981449906311
3859,Golo kahba jazairia,42,1,10.240145291185229,22.51814563931046
3860,راح ترقد معاه ولا لا !!,28,2,0.22818908069176402,35.704028675231015
3861,khlaset 3lih mal le pauvre hhhhhhhhhh,43,2,2.079849917319363,35.54177835662074
3862,"لمن لا يعرفها هي ابنة( الموسيقار ) صافي بوتلة ولم يكن يروزها صدفة .بل ﻷنها راقصة عالمية شرفت الجزائر والمرأة الجزائرية .
فبغد ان أصيب توم كروز بالتخمة من اكل الدجاج والغزال وكل ذات لحم .قرر تجربة لحم جاج عرب .",30,0,0.694648466554976,36.20570823180563
3863,موهبة.الخامجة.وي,35,2,1.39205097973282,35.85095753518317
3864,جزائرية ؟؟؟؟؟؟؟؟؟؟ حاشا وكلا,32,2,-0.112966509361134,35.78810026889347
3865,موهبة الفحش والتفحش وازنا اعوذ بالله,13,1,4.034406206710907,36.90028102430675
3866,اهدرونا على إختفاء طاب ترامو،وعمي الصالح من المشهد السياسي،وخليونا من الخرطي,37,0,0.48794293478029704,35.097063197621154
3867,واحدة راهي حابة ادير اعلان قالتكم اعلاش ما ايحلوش احوانت ايبيعوا فيها الخضرة مقشرة..التوم ..القرنون ..الخرشف...البصل ..البطاطا.....كلش مقشر وامغلف في التلاجات...ايدعموا لانساج بالعمل....,28,1,0.22818908069176402,35.704028675231015
3868,جاء عن أبي هريرة رضي الله عنه أن رسول الله صلى الله عليه وسلم قال:  إذا اتخذ الفيء دولاً، والأمانة مغنماً، والزكاة مغرماً، وتعلم لغير الدين،  وأطاع الرجل امرأته وعق أمه، وأدنى صديقه وأقصى أباه، وظهرت الأصوات في المساجد، وساد القبيلة فاسقهم، وكان زعيم القوم أرذلهم، وأكرم الرجل مخافة شره، وظهرت القينات والمعازف، وشربت الخمور، ولعن آخر هذه الأمة أولها، فليرتقبوا عند ذلك ريحاً حمراء وزلزلة وخسفاً ومسخاً وقذفاً وآيات تتابع كنظامٍ بالٍ قُطِع سلكه فتتابع ( رواه الترمذي وقال حديث غريب  والحديث في إسناده  رميح الجذامي لا يعرف واه شاهد عن علي رضي الله عنه في غسناده الفرج بن فضالة وآخر عند الطبراني عن عوف بن مالك وفيه عبدالحليم  بن إبراهيم),25,2,4.480743815144727,32.99016620317347
3869,Mission possible 4,2,1,-1.059604674789421,35.63881426145545
3870,الله لاتربحكم,8,2,5.967926092426266,35.89142190035716
3871,Vive Sofia,13,1,4.034406206710907,36.90028102430675
3872,حسبنا الله ونعم والوكيل,34,0,7.000996438176266,36.14167239177301
3873,هيه اومبعد واش كاين؟؟,48,0,-1.003812473735194,35.09313461847805
3874,1 2 3 فيفا لالجيري,44,0,-5.498743163587671,29.5624809008136
3875,وهل هذا شيء يفتخر به مسلم يا صاحب الخبر,5,1,7.8163857371900995,36.848423779617754
3876,اين هي الموهبة ولماذا الافتخار ياصاحب المقال تفو صحافة العار والرذيلة والفجور.,20,1,4.480743815144727,32.99016620317347
3877,حاجة كبيرة,11,1,4.730894093641961,36.42963724296267
3878,تشبه للجمعي بياع الصوف,38,2,-0.173331841649316,35.11906324082255
3879,شكوبيستا تتعرا و يقولو موهبة هههخخخ.,47,1,4.585011207278857,36.883388133991396
3880,يا سعدي ويا فرحي ........مستوى الإنحطاط الذي وصل إليه الإعلام الجزائري,5,1,7.8163857371900995,36.848423779617754
3881,يشبع فيها جنس وخلاص,4,0,3.363527854689991,36.78163793418496
3882,و بالطبع سيتضمن الفيلم مشاهد إباحية بين البطلين,39,0,7.28818907966852,37.07431708034634
3883,أعوذ بالله .... هذه تصلح تمثل افلام الرعب,19,2,8.166687589710904,36.465780171079246
3884,نعلة عليها وعلى بباها الكلب مشكتش بلي هدو جزايرين هدو من سللة يهود,22,2,10.240145291185229,22.51814563931046
3885,تركتم الشعب وما يعانيه بسبب قانون المالية الجديد وزيادة تسعيرة الماء والغاز واللذين هدمت منازلهم وهم يبيتون مع عائلاتهم في العراء و هناك أناس يأكلون من المزابل وأنتم تتكلمون عن العاهرات الفاسقات اللواتي يجلبن العار للجزائر ولايمتن للإسلام بصلة يالكم من صحافة منحطة ومستواها ضعيف جدا.,5,1,7.8163857371900995,36.848423779617754
3886,تبا,31,0,-0.07043638888537,34.08663264201432
3887,ضرك جيبلكم الذراري من توم كروز هوليوود سترغمهما على فعل ا؟لإباحية بشتى أنواعها,42,0,10.240145291185229,22.51814563931046
3888,ولكن ﻻ تلومو البنت أبوها هو من ربها على الدعارة وانحطاط وزيد في الفيلم توم كروز  يشبع منها  جنسيا  والسبب هو باش يقولو هذا هو الشرف تع العربيات توجد فتيات أحسن من بوتله ولكن وقع إختيار عليها عن قصد,18,2,6.702828281722526,34.38559751480468
3889,متقوليش فيها بشبوش برك,23,2,6.464568144433571,36.575780387086205
3890,لا إله إلا الله محمد رسول الله,11,0,4.730894093641961,36.42963724296267
3891,والله عيب عليكم يالخبر تفتاخيرون بالرخس ياخي تعرفون هوليود ليجي يركب,30,0,0.694648466554976,36.20570823180563
3892,رايحة تكون ممثلة تاع دعارة فقط واش يعني في هوليود والو الا الكذب ...وكل شي مظاهر محسوب رايحة تكون كيما سلمى حايك ..والو خبر تافه فارغ بلا معنى بنت صافي بوتلة  اذا كان رب البيت للدف ضاربا.,6,1,-1.128658956422112,32.41541507453709
3893,للعلم فقط تم كروز اكبر شخص يكره العرب وهو عنصري الف بالمائة  والله لا يشرف اي مسلم العمل معه ولو بكنوز الارض ..,11,0,4.730894093641961,36.42963724296267
3894,يخمس معها بالصبع واحد....صافي يوحد معها,12,2,3.725262535295678,36.58206611371517
3895,ونزيد نقولكم في هوليود لو اي ممثلة ما تتعراش وتصور في بلاي بوي مستحيل تلحق للشهرة ..مش اللي مش امريكين فقط..لالا الكل الكل حتى جوليا روبرتس وصرات لها .,8,2,5.967926092426266,35.89142190035716
3896,هاذي التى كانت ترقص في فرقة مادونا وهى نصف عارية و اليوم سوف تمثل مع توم كروز يشبعها بوس و جاي ياخبر ياصحافة الصرف الصحي تنسبها الى بلاد الشهداء ياواحد الخانز ان لم تستحي فافعل ماشيءت,27,1,3.297217451797671,36.504280246681674
3897,لعنة الله عليهم,19,2,8.166687589710904,36.465780171079246
3898,خخخخخخ,21,1,7.666844345839834,36.65278053829108
3899,هل تعلم إن ثعبان مخلوق الوحيد الذي لا يملك مؤخرة,13,0,4.034406206710907,36.90028102430675
3900,جيبوها للفريق الوطني,17,1,0.857451938483707,34.415061858377975
3901,واش هل حبت دير معاه فيلم دينى او منثما ويعرج بيها لدعارة,16,2,3.37038755154092,35.75981449906311
3902,:poop:,9,0,6.583926869639745,34.770598270829055
3903,تدي حقها بقوة على المباشر,4,2,3.363527854689991,36.78163793418496
3904,اليوم موهبة جزائرية ...وغدا عندما تفعل شيء خادش للحياء ننتضر ماذأ ستقولون عنها؟,35,2,1.39205097973282,35.85095753518317
3905,"الموهبة هههه  ياجريدة الخزي والعار 
هد موهبة الزنى والعهر 
والفجور",6,1,-1.128658956422112,32.41541507453709
3906,يا جماعة كيشفت. الحاج .رابح درياسة في ألحان وشباب مع البابيش والنقوشة ماتتعجبش .رانا في آخر الزمان,23,0,6.464568144433571,36.575780387086205
3907,تسما...يعني...نورمالمو...رايحة دير بوشابوش مع توم كروز ماعليهش انا بريء منها واعرض جنسيتي للبيع,4,0,3.363527854689991,36.78163793418496
3908,Wa3lah  hada khbar,38,2,-0.173331841649316,35.11906324082255
3909,لا حول ولا قوة الا بالله,3,0,2.041892928077553,28.8981581677144
3910,الله المستعان ربنا لا تؤاخذنا بما فعل السفهاء منا,14,0,1.6966215199140962,36.55260177014188
3911,اتفوه عليها و على لي جاب خبرها,48,1,-1.003812473735194,35.09313461847805
3912,a l`enfer les deux,12,0,3.725262535295678,36.58206611371517
3913,Tom krouse ray fi ghaubouba,43,0,2.079849917319363,35.54177835662074
3914,و للدعارة شأنها في جريدتكم,3,0,2.041892928077553,28.8981581677144
3915,"جريدة الخبر محترمة احترمي نفسك
ودعيهاللاخرين",2,2,-1.059604674789421,35.63881426145545
3916,نخرجو نفرحو و نرقصو في الشوارع ولا كيفاه فيقو لرواحكم و جيبو خبر يكون في مقام جريدتكم ولا حبيتو تبدلو اللون للاصفر,3,0,2.041892928077553,28.8981581677144
3917,صوفية بوت......ة,22,0,10.240145291185229,22.51814563931046
3918,و ين المشكل,4,2,3.363527854689991,36.78163793418496
3919,ايييييه ويقلك جزائرية .....الجزائر خصها  غير سهرة الفاجرات ....لك الله يابلادي,44,2,-5.498743163587671,29.5624809008136
3920,والديوث باباها وخوها راهم فرحانين بالانجاز العظيم هذا؟,8,2,5.967926092426266,35.89142190035716
3921,مبروك,6,0,-1.128658956422112,32.41541507453709
3922,La future ex-femme de Tom Cruise...!,35,2,1.39205097973282,35.85095753518317
3923,تجدد الحقد الدفين والكره الذي يكنّه نجم هوليود الأمريكي توم كروز للعرب والمسلمين، فواصل تهجمه عليهم هذه المرّة، تزامنا مع حصار غزة بحسب تصريح نقلته صحيفة إسرائيلية، أنّ العرب يعدّون مصدر الإرهاب في العالم، وبالتالي أتمنى من إسرائيل أن تسحقهم جميعا.,21,0,7.666844345839834,36.65278053829108
3924,شوف اسيدي  وهي واش هو الدور تاعها فالفيلم ... اللقطات الايباحية ؟؟؟؟؟؟,25,0,4.480743815144727,32.99016620317347
3925,و بهذا الانجاز التاريخي تصبح الجزائر اعظم دولة في العالم،تقوده الى السخافة و الرداءة و الاستخفاف بعقول البشر، مقال صالح للشطب و النسيان لانه سيجلب لكم الكلام البذيء اكثر من اي شيء آخر.,42,2,10.240145291185229,22.51814563931046
3926,سبحان الله اصبحت قلت المروءة والحقارة وقلت الشرف اسمها موهبة اخزاها الله واخزى من على شاكلتها,4,1,3.363527854689991,36.78163793418496
3927,والله يعجز اللسان عن تعبير قمة فرخس وطحين العنوان والمقال اما الممثلة وجها يخوف,30,0,0.694648466554976,36.20570823180563
3928,شعب لا علاقة له بالفن. اعتقد ان داعش لا تحتاج الى التواجد في الجزائر فمعظم الجزائريون دواعش بالفطرة,6,0,-1.128658956422112,32.41541507453709
3929,وراكم فرحانين يا طحانين,48,2,-1.003812473735194,35.09313461847805
3930,`` هذا اول جسر في الجزائر دراهمو حلال  100 %``,47,2,4.585011207278857,36.883388133991396
3931,Vrmnt haja mliha kolchi mebrouk,41,0,8.293363324891406,35.95702917204703
3932,الف مبروك. ويا ريت المبادرة تعمم في كل ارجاء الوطن.,9,0,6.583926869639745,34.770598270829055
3933,مبروك عليكم,4,1,3.363527854689991,36.78163793418496
3934,مبروك,18,1,6.702828281722526,34.38559751480468
3935,هدا ان دل على شيء يدل ان #الشعب فيه الخير او المشكل في المسؤلين جلهم سراقين معندهم النيف على هد لبلاد لوكان حدت هدا في بلد اوربي لخجل المسؤلون من الوقوف امام الشعب العضيم شعب #الجزائر وما ادراك مى #الجزائر,18,1,6.702828281722526,34.38559751480468
3936,الهم بارك في اموال كل من ساهم في إنجاز ه .,17,2,0.857451938483707,34.415061858377975
3937,Au lieu de travailler a leur terres ces gens sont en train de faire du n`importe quoi en plus cette petite rivière est traversable sans l`aide d`un pont,47,0,4.585011207278857,36.883388133991396
3938,وهذا بحضور السلطات للتدشين ...ليس إلا...,42,0,10.240145291185229,22.51814563931046
3939,أنا أصلي من جيجل الله يبارك فى الإنجاز هذا,2,1,-1.059604674789421,35.63881426145545
